# anc1_x,anc1_y,anc2_x,anc2_y,anc3_x,anc3_y,anc4_x,anc4_y,anc1_RSS,anc2_RSS,anc3_RSS,anc4_RSS,anc1_AoA,anc2_AoA,anc3_AoA,anc4_AoA,anc1_ToA,anc2_ToA,anc3_ToA,anc4_ToA,sensor_x,sensor_y
2.700000000000000178e-01,1.600000000000000033e-01,3.499999999999999778e-01,4.000000000000000083e-02,4.000000000000000222e-01,3.800000000000000044e-01,3.200000000000000067e-01,6.999999999999999556e-01,9.044581384133950630e-01,9.234735498194669434e-01,8.745552385709352006e-01,8.120259557256414018e-01,7.862316661559832776e-01,8.382942933329921020e-01,8.539913108009955511e-01,8.562367620742836749e-01,4.762366887938566107e-01,5.665716974258665495e-01,3.812402605241163589e-01,1.829408209984897116e-01,1.000000000000000056e-01,8.599999999999999867e-01
2.700000000000000178e-01,1.600000000000000033e-01,3.499999999999999778e-01,4.000000000000000083e-02,4.000000000000000222e-01,3.800000000000000044e-01,3.200000000000000067e-01,6.999999999999999556e-01,8.703244433577213002e-01,8.521141654819258671e-01,8.670659713826585069e-01,9.123139025588398177e-01,4.804713406899736028e-01,5.319031592291600941e-01,4.413850047771388785e-01,3.614265748648397558e-01,3.483149083850703431e-01,2.916191642531144046e-01,3.301534114663303709e-01,5.331373618209400700e-01,7.900000000000000355e-01,1.100000000000000006e-01
2.700000000000000178e-01,1.600000000000000033e-01,3.499999999999999778e-01,4.000000000000000083e-02,4.000000000000000222e-01,3.800000000000000044e-01,3.200000000000000067e-01,6.999999999999999556e-01,8.160085917214675577e-01,8.181619284307929396e-01,7.408573470648122106e-01,8.610799203503848309e-01,5.720699580106546334e-01,6.533633264022891129e-01,4.016503157008488589e-01,2.802884316036061696e-01,1.971131925229489545e-01,1.924967256496969703e-01,8.936786479461972243e-02,2.868353457606180323e-01,5.100000000000000089e-01,3.099999999999999978e-01
2.700000000000000178e-01,1.600000000000000033e-01,3.499999999999999778e-01,4.000000000000000083e-02,4.000000000000000222e-01,3.800000000000000044e-01,3.200000000000000067e-01,6.999999999999999556e-01,9.016357858599367558e-01,9.169670759344139555e-01,8.727956587361268559e-01,7.668370159564450450e-01,7.820824973600193353e-01,8.317105452614220740e-01,7.979000337376929153e-01,9.363289708892790220e-01,4.336421498475478975e-01,5.183108785118651918e-01,3.067250355922419014e-01,1.128625073583970767e-01,1.799999999999999933e-01,8.000000000000000444e-01
2.700000000000000178e-01,1.600000000000000033e-01,3.499999999999999778e-01,4.000000000000000083e-02,4.000000000000000222e-01,3.800000000000000044e-01,3.200000000000000067e-01,6.999999999999999556e-01,8.674345434002614930e-01,8.687467206215603310e-01,8.031651823453473948e-01,8.435012759478487387e-01,6.116077175063094895e-01,6.600615534425043895e-01,5.597822293294917317e-01,4.356357196448861768e-01,3.290425980861940713e-01,3.327054973193812604e-01,1.502965486010701124e-01,2.328566570148386528e-01,6.099999999999999867e-01,4.799999999999999822e-01
3.599999999999999867e-01,9.799999999999999822e-01,5.999999999999999778e-01,4.199999999999999845e-01,1.499999999999999944e-01,8.299999999999999600e-01,8.199999999999999512e-01,2.099999999999999922e-01,9.419232037623779252e-01,8.238480381735127089e-01,9.307119179258811492e-01,7.749091894524111623e-01,3.306743553931172364e-01,2.759059044651959169e-01,4.086750294235336756e-01,8.587093366150766460e-02,6.340625505074733992e-01,2.246380416946739400e-01,6.039414538869426474e-01,1.226644165574089090e-01,6.700000000000000400e-01,1.100000000000000006e-01
3.599999999999999867e-01,9.799999999999999822e-01,5.999999999999999778e-01,4.199999999999999845e-01,1.499999999999999944e-01,8.299999999999999600e-01,8.199999999999999512e-01,2.099999999999999922e-01,9.201829573565489806e-01,8.715105585939257882e-01,8.884717534465421673e-01,8.973927098320255702e-01,2.452268577666896210e-01,7.912702223004086655e-02,2.882107240866578768e-01,5.801761033613830366e-03,5.390117043633765315e-01,3.414091046678379149e-01,4.214720855100550501e-01,4.292868336662923334e-01,1.700000000000000122e-01,2.000000000000000111e-01
3.599999999999999867e-01,9.799999999999999822e-01,5.999999999999999778e-01,4.199999999999999845e-01,1.499999999999999944e-01,8.299999999999999600e-01,8.199999999999999512e-01,2.099999999999999922e-01,8.934939199672519150e-01,8.536324779875533730e-01,9.087948765401476781e-01,8.614583900407170036e-01,4.484796514157627922e-01,6.029699255286746773e-01,4.589613018562026525e-01,7.337036223717797734e-01,4.086327136335019539e-01,2.723562837482529919e-01,5.400053140235770988e-01,3.097298011724285982e-01,9.000000000000000222e-01,6.800000000000000488e-01
3.599999999999999867e-01,9.799999999999999822e-01,5.999999999999999778e-01,4.199999999999999845e-01,1.499999999999999944e-01,8.299999999999999600e-01,8.199999999999999512e-01,2.099999999999999922e-01,7.884986586914125573e-01,9.000310150487189631e-01,6.830053739844483829e-01,9.401251603217835040e-01,6.478452384604638237e-02,8.739197928189814668e-01,7.790142554453497459e-01,8.753446566581301047e-01,1.718518543560282330e-01,4.417714947256504154e-01,4.721582517356619213e-02,6.578186180679828077e-01,1.400000000000000133e-01,9.000000000000000222e-01
3.599999999999999867e-01,9.799999999999999822e-01,5.999999999999999778e-01,4.199999999999999845e-01,1.499999999999999944e-01,8.299999999999999600e-01,8.199999999999999512e-01,2.099999999999999922e-01,9.433131600455261223e-01,8.812086844185430534e-01,9.533589488536395873e-01,7.878423829625622599e-01,3.425285146766210431e-01,3.847883086890160897e-01,3.922404049768326573e-01,3.535966020911482377e-01,7.641984536650940907e-01,3.520922068853918341e-01,7.619919917834749867e-01,1.524017873023740810e-01,9.499999999999999556e-01,2.999999999999999889e-02
3.599999999999999867e-01,9.799999999999999822e-01,5.999999999999999778e-01,4.199999999999999845e-01,1.499999999999999944e-01,8.299999999999999600e-01,8.199999999999999512e-01,2.099999999999999922e-01,8.721571596232637891e-01,8.539709168486272484e-01,8.255451980467805040e-01,9.011388744298913789e-01,2.164485367044731712e-01,9.549082276959820481e-01,2.962935934314984143e-01,9.706792168100683016e-01,3.305764890257176791e-01,2.511203075674391383e-01,2.378659772612230772e-01,4.459132033594764288e-01,2.300000000000000100e-01,5.100000000000000089e-01
3.599999999999999867e-01,9.799999999999999822e-01,5.999999999999999778e-01,4.199999999999999845e-01,1.499999999999999944e-01,8.299999999999999600e-01,8.199999999999999512e-01,2.099999999999999922e-01,9.164082380484496193e-01,8.626413471696597890e-01,8.842168216405369430e-01,9.023069436500150697e-01,2.272751552227485206e-01,6.471919790395459782e-02,2.561438986488981939e-01,9.838184880306463098e-01,5.145561770916331490e-01,3.187017107554216411e-01,4.087543660976117876e-01,4.455629163774155188e-01,1.600000000000000033e-01,2.300000000000000100e-01
3.599999999999999867e-01,9.799999999999999822e-01,5.999999999999999778e-01,4.199999999999999845e-01,1.499999999999999944e-01,8.299999999999999600e-01,8.199999999999999512e-01,2.099999999999999922e-01,6.312753909844921463e-01,8.993188053783659486e-01,7.910504256544369506e-01,9.374476532379741878e-01,9.533992306565661767e-01,8.213631702388448641e-01,6.449326206434696784e-01,8.629549382447643247e-01,2.315223419808352945e-02,4.280769194732483851e-01,1.619167868702277302e-01,6.075494919522633763e-01,3.200000000000000067e-01,9.899999999999999911e-01
3.599999999999999867e-01,9.799999999999999822e-01,5.999999999999999778e-01,4.199999999999999845e-01,1.499999999999999944e-01,8.299999999999999600e-01,8.199999999999999512e-01,2.099999999999999922e-01,9.332666561104339120e-01,8.378101136170217345e-01,9.308782776551842719e-01,8.434137242107384580e-01,2.779707689344049770e-01,1.895596336084387490e-01,3.316880750328013439e-01,5.148941682819238586e-02,6.094338101231612237e-01,2.444093258940432389e-01,5.586782611883858163e-01,2.348689721649702966e-01,5.000000000000000000e-01,8.000000000000000167e-02
3.599999999999999867e-01,9.799999999999999822e-01,5.999999999999999778e-01,4.199999999999999845e-01,1.499999999999999944e-01,8.299999999999999600e-01,8.199999999999999512e-01,2.099999999999999922e-01,7.566988604003092034e-01,8.549653028886595729e-01,7.837510180020628159e-01,9.192069831978254557e-01,2.426531323462692569e-01,8.087604456404853259e-01,4.935164768909074406e-01,8.460274847574230650e-01,1.137708925677035354e-01,3.027455205823744167e-01,1.580577242296872797e-01,5.180401686011362195e-01,3.599999999999999867e-01,8.199999999999999512e-01
3.599999999999999867e-01,9.799999999999999822e-01,5.999999999999999778e-01,4.199999999999999845e-01,1.499999999999999944e-01,8.299999999999999600e-01,8.199999999999999512e-01,2.099999999999999922e-01,9.311816070019394154e-01,8.509141995382438761e-01,9.340209592321020438e-01,7.723862849526224039e-01,3.042511083786844095e-01,2.900117314874599561e-01,3.422730699583698133e-01,1.184793555474069754e-01,6.503173932617111186e-01,2.582297588525100940e-01,6.153173935989889598e-01,1.267047177544597114e-01,7.099999999999999645e-01,7.000000000000000666e-02
3.599999999999999867e-01,9.799999999999999822e-01,5.999999999999999778e-01,4.199999999999999845e-01,1.499999999999999944e-01,8.299999999999999600e-01,8.199999999999999512e-01,2.099999999999999922e-01,9.346628963911193244e-01,8.596710450465230302e-01,9.228003277404009941e-01,8.557979916575797485e-01,2.964065024826862405e-01,1.900417275499656777e-01,2.967540026368374884e-01,2.603416880884342269e-02,6.266249408666341170e-01,2.863033288398530996e-01,5.651870847868251113e-01,2.944054421616503769e-01,4.000000000000000222e-01,4.000000000000000083e-02
3.599999999999999867e-01,9.799999999999999822e-01,5.999999999999999778e-01,4.199999999999999845e-01,1.499999999999999944e-01,8.299999999999999600e-01,8.199999999999999512e-01,2.099999999999999922e-01,8.049909190618297350e-01,9.074169091351994565e-01,6.610502954263183240e-01,9.422705851064444582e-01,8.073267640829458192e-02,8.600719771179299311e-01,8.200113996844546893e-01,8.789812310658852157e-01,1.954596592471045113e-01,4.728429263008191441e-01,3.679598343582558828e-02,6.387789419457383655e-01,1.199999999999999956e-01,8.800000000000000044e-01
3.599999999999999867e-01,9.799999999999999822e-01,5.999999999999999778e-01,4.199999999999999845e-01,1.499999999999999944e-01,8.299999999999999600e-01,8.199999999999999512e-01,2.099999999999999922e-01,9.385501121417624271e-01,8.367690194089717481e-01,9.310647120420125766e-01,7.176229907074541670e-01,3.654725544027131456e-01,3.278210986811495586e-01,3.905619278215086698e-01,1.514049121294432365e-01,6.340897649257063451e-01,2.180026055461031509e-01,6.326867916673072356e-01,7.263196374033337177e-02,7.600000000000000089e-01,1.199999999999999956e-01
3.599999999999999867e-01,9.799999999999999822e-01,5.999999999999999778e-01,4.199999999999999845e-01,1.499999999999999944e-01,8.299999999999999600e-01,8.199999999999999512e-01,2.099999999999999922e-01,8.712791862717870206e-01,7.336257370879937234e-01,8.611866783418953286e-01,8.550074577205649673e-01,3.067922951265341647e-01,8.648391823099411679e-01,3.947752666464283133e-01,8.623418120713716162e-01,3.082787927441390519e-01,8.586583825401826464e-02,3.394815432151074286e-01,2.889249577741409558e-01,5.400000000000000355e-01,5.300000000000000266e-01
3.599999999999999867e-01,9.799999999999999822e-01,5.999999999999999778e-01,4.199999999999999845e-01,1.499999999999999944e-01,8.299999999999999600e-01,8.199999999999999512e-01,2.099999999999999922e-01,9.152191172989029289e-01,8.306323561397412902e-01,8.960809904745273835e-01,8.711686290959771428e-01,2.130904601132529441e-01,1.267333779167895691e-01,2.940006326001351478e-01,7.062877253374229974e-03,5.499940084630995374e-01,2.596769672967387810e-01,4.443338449951798608e-01,3.254088595562965591e-01,3.300000000000000155e-01,1.799999999999999933e-01
3.599999999999999867e-01,9.799999999999999822e-01,5.999999999999999778e-01,4.199999999999999845e-01,1.499999999999999944e-01,8.299999999999999600e-01,8.199999999999999512e-01,2.099999999999999922e-01,9.352598572094720231e-01,8.587266712572324545e-01,9.492416644483715471e-01,7.572945564966521159e-01,3.469250229636797189e-01,3.433843159985650595e-01,3.793990557812331743e-01,2.853920625765379304e-01,7.059239754647962384e-01,2.915279764328284617e-01,7.102041145381844389e-01,9.174154528298324174e-02,8.499999999999999778e-01,5.999999999999999778e-02
3.599999999999999867e-01,9.799999999999999822e-01,5.999999999999999778e-01,4.199999999999999845e-01,1.499999999999999944e-01,8.299999999999999600e-01,8.199999999999999512e-01,2.099999999999999922e-01,8.909355741175472021e-01,8.683549456786319176e-01,8.584993238386766645e-01,9.050656205506945051e-01,1.956554069670495000e-01,9.855604347882422900e-01,2.787784333477681953e-01,9.622570064589512917e-01,4.111950976873142150e-01,3.187245828353506560e-01,2.667842369558952043e-01,4.736739226234801814e-01,1.400000000000000133e-01,4.199999999999999845e-01
3.599999999999999867e-01,9.799999999999999822e-01,5.999999999999999778e-01,4.199999999999999845e-01,1.499999999999999944e-01,8.299999999999999600e-01,8.199999999999999512e-01,2.099999999999999922e-01,9.541829190574824260e-01,9.079946803725922333e-01,9.268290965872049147e-01,9.212503997760614904e-01,2.113195483246918249e-01,1.213172706604644380e-01,2.554441497188096877e-01,3.045749968798140347e-02,7.008427617798399512e-01,4.806925958069742100e-01,5.673656626400608305e-01,5.433760318960642044e-01,2.000000000000000042e-02,0.000000000000000000e+00
3.599999999999999867e-01,9.799999999999999822e-01,5.999999999999999778e-01,4.199999999999999845e-01,1.499999999999999944e-01,8.299999999999999600e-01,8.199999999999999512e-01,2.099999999999999922e-01,9.417612848206502463e-01,8.920184347488629983e-01,9.223683006470798640e-01,9.097707467294742223e-01,1.967677430149668283e-01,1.015094726572289413e-01,2.377482480698778489e-01,4.547503385962351624e-02,6.827189009818352972e-01,4.311855199928487092e-01,5.613112967298551359e-01,5.162506681591165769e-01,1.000000000000000056e-01,2.000000000000000042e-02
5.100000000000000089e-01,9.300000000000000488e-01,7.500000000000000000e-01,7.399999999999999911e-01,8.699999999999999956e-01,3.200000000000000067e-01,3.699999999999999956e-01,2.899999999999999800e-01,8.175392297918598894e-01,8.690441392846552926e-01,9.263518911402941480e-01,8.839568235008482544e-01,8.309249915962403643e-02,9.543464918310391454e-01,8.997393345974313839e-01,7.842006653612759726e-01,1.950526831598489164e-01,3.630351135271435714e-01,5.420118042895962773e-01,3.865724955549804109e-01,2.399999999999999911e-01,8.499999999999999778e-01
5.100000000000000089e-01,9.300000000000000488e-01,7.500000000000000000e-01,7.399999999999999911e-01,8.699999999999999956e-01,3.200000000000000067e-01,3.699999999999999956e-01,2.899999999999999800e-01,7.772900063264690518e-01,8.514253067426731381e-01,9.060399128397436108e-01,8.761990901677995103e-01,1.244793040126203343e-01,7.435235542442657740e-03,8.848069188857010658e-01,7.392331397219550349e-01,1.436834036607971266e-01,2.673538220031465573e-01,4.707085432128012004e-01,3.385375144458526164e-01,3.699999999999999956e-01,7.900000000000000355e-01
5.100000000000000089e-01,9.300000000000000488e-01,7.500000000000000000e-01,7.399999999999999911e-01,8.699999999999999956e-01,3.200000000000000067e-01,3.699999999999999956e-01,2.899999999999999800e-01,9.150875760270313908e-01,8.292347360646321608e-01,7.331599936963227870e-01,8.862999168033635078e-01,3.362644841296876796e-01,3.164249597596263119e-01,6.601000942934696081e-01,5.056297460571972380e-01,4.626319468493658715e-01,2.400066127545547878e-01,8.564757770399422654e-02,3.882925468985885531e-01,9.399999999999999467e-01,4.299999999999999933e-01
5.100000000000000089e-01,9.300000000000000488e-01,7.500000000000000000e-01,7.399999999999999911e-01,8.699999999999999956e-01,3.200000000000000067e-01,3.699999999999999956e-01,2.899999999999999800e-01,7.606469214786845123e-01,7.540631159530331029e-01,8.893198535391310111e-01,8.941046845227237361e-01,4.296725237634752559e-01,8.224804328678240184e-01,7.915309120160576306e-01,6.581950226165995677e-01,9.432607766520717529e-02,1.023328853168296443e-01,3.919491926090856171e-01,3.952491703698758352e-01,6.400000000000000133e-01,8.399999999999999689e-01
5.100000000000000089e-01,9.300000000000000488e-01,7.500000000000000000e-01,7.399999999999999911e-01,8.699999999999999956e-01,3.200000000000000067e-01,3.699999999999999956e-01,2.899999999999999800e-01,8.773432065934531066e-01,8.024557616339063060e-01,7.667682286796102531e-01,8.711300843513229974e-01,3.408872621500209643e-01,2.983818943692329029e-01,7.534097842880314033e-01,5.770886920737415826e-01,3.592012490575781647e-01,1.680371294230708357e-01,1.248846593808697059e-01,3.327061079377667818e-01,8.199999999999999512e-01,5.000000000000000000e-01
5.100000000000000089e-01,9.300000000000000488e-01,7.500000000000000000e-01,7.399999999999999911e-01,8.699999999999999956e-01,3.200000000000000067e-01,3.699999999999999956e-01,2.899999999999999800e-01,6.754668694792418382e-01,8.043993935762862035e-01,8.980159178001683173e-01,8.959250959975814110e-01,4.247670613535254880e-01,8.979419913269743869e-01,8.085516015321616567e-01,7.139701930188709911e-01,2.903812409380141998e-02,1.462158695885939774e-01,4.111142989033133022e-01,4.406957448739003969e-01,5.600000000000000533e-01,8.900000000000000133e-01
5.100000000000000089e-01,9.300000000000000488e-01,7.500000000000000000e-01,7.399999999999999911e-01,8.699999999999999956e-01,3.200000000000000067e-01,3.699999999999999956e-01,2.899999999999999800e-01,8.668754974457545392e-01,8.891587683391083408e-01,9.025423261582280476e-01,7.960680989809308938e-01,1.669896963185650007e-01,8.087292439695643875e-02,9.910355422175292084e-01,8.519859872527024702e-01,3.422061557132482501e-01,3.972273540005406556e-01,4.520533565512679930e-01,1.791670279042932856e-01,2.300000000000000100e-01,5.000000000000000000e-01
5.100000000000000089e-01,9.300000000000000488e-01,7.500000000000000000e-01,7.399999999999999911e-01,8.699999999999999956e-01,3.200000000000000067e-01,3.699999999999999956e-01,2.899999999999999800e-01,8.532130441363672269e-01,8.263250087818434508e-01,8.517028221229270279e-01,8.123823583207391286e-01,2.606342182037811317e-01,1.254474309883935046e-01,9.203320134224006743e-01,6.614110970948442469e-01,2.674105653594441856e-01,2.261433950605239718e-01,2.966558017382175949e-01,1.800132929556386985e-01,5.000000000000000000e-01,5.400000000000000355e-01
5.100000000000000089e-01,9.300000000000000488e-01,7.500000000000000000e-01,7.399999999999999911e-01,8.699999999999999956e-01,3.200000000000000067e-01,3.699999999999999956e-01,2.899999999999999800e-01,6.236375497934982803e-01,8.039165960824169455e-01,9.010397016794785552e-01,8.811615183798048312e-01,2.081945652808119274e-01,8.912335754735314364e-01,8.250447926562286538e-01,7.183497544400780921e-01,2.660773223768115800e-02,1.894323544744862808e-01,4.520511495790898171e-01,3.980397399554047033e-01,5.000000000000000000e-01,8.900000000000000133e-01
5.100000000000000089e-01,9.300000000000000488e-01,7.500000000000000000e-01,7.399999999999999911e-01,8.699999999999999956e-01,3.200000000000000067e-01,3.699999999999999956e-01,2.899999999999999800e-01,8.686656857151485722e-01,7.861495787438018690e-01,7.922493286341351082e-01,8.682940897405343472e-01,3.662510258883318048e-01,2.190058470616755293e-01,8.448249928725429791e-01,5.857925608818848051e-01,3.076467015639754998e-01,1.491705500575085108e-01,1.582956994588927691e-01,3.166345380448795099e-01,7.600000000000000089e-01,5.300000000000000266e-01
5.100000000000000089e-01,9.300000000000000488e-01,7.500000000000000000e-01,7.399999999999999911e-01,8.699999999999999956e-01,3.200000000000000067e-01,3.699999999999999956e-01,2.899999999999999800e-01,9.204686083102879834e-01,9.158048917897589902e-01,8.739715977081469189e-01,7.673469298012520756e-01,2.379971828256807198e-01,1.537546871934556691e-01,6.955236673702719363e-02,2.367040153306848860e-01,5.586525882607925597e-01,4.968039097627757195e-01,3.565703412858592380e-01,1.293684906381417088e-01,3.499999999999999778e-01,1.100000000000000006e-01
5.100000000000000089e-01,9.300000000000000488e-01,7.500000000000000000e-01,7.399999999999999911e-01,8.699999999999999956e-01,3.200000000000000067e-01,3.699999999999999956e-01,2.899999999999999800e-01,8.373758301750174882e-01,8.702753875745209422e-01,9.077801896941128934e-01,8.531634605760701762e-01,1.539559725076260766e-01,3.966322040883530492e-02,9.411408785710155822e-01,7.516193277427417607e-01,2.373986840557256450e-01,3.074662437867877740e-01,4.602181325413785551e-01,2.682761927422886994e-01,2.899999999999999800e-01,6.700000000000000400e-01
5.100000000000000089e-01,9.300000000000000488e-01,7.500000000000000000e-01,7.399999999999999911e-01,8.699999999999999956e-01,3.200000000000000067e-01,3.699999999999999956e-01,2.899999999999999800e-01,7.459317633094699751e-01,8.464125606181952532e-01,9.126839514531760456e-01,8.924520157431258260e-01,3.241551548170128194e-02,9.236575885201312452e-01,8.826248155664676576e-01,7.666875012152000179e-01,9.056258576674672267e-02,2.657628316098680221e-01,5.300996221069407266e-01,4.233158254046137658e-01,3.800000000000000044e-01,9.000000000000000222e-01
5.100000000000000089e-01,9.300000000000000488e-01,7.500000000000000000e-01,7.399999999999999911e-01,8.699999999999999956e-01,3.200000000000000067e-01,3.699999999999999956e-01,2.899999999999999800e-01,8.698561713921761918e-01,8.346938333888407335e-01,8.139930987004766472e-01,8.241784959260691767e-01,2.784206854956742250e-01,1.730639245379094748e-01,9.203253503067072572e-01,5.789311921803926841e-01,3.549309823236998507e-01,2.482387587452640210e-01,1.659966543676699158e-01,1.696654617382933883e-01,6.099999999999999867e-01,4.199999999999999845e-01
5.100000000000000089e-01,9.300000000000000488e-01,7.500000000000000000e-01,7.399999999999999911e-01,8.699999999999999956e-01,3.200000000000000067e-01,3.699999999999999956e-01,2.899999999999999800e-01,8.855268080756486526e-01,8.302483125949681186e-01,7.162680725981336316e-01,8.546315623890542446e-01,3.566551051878549816e-01,2.757137467540544118e-01,8.744648687609989368e-01,5.512018514810744785e-01,4.098167111130638363e-01,2.276001819822433270e-01,7.143652546541726100e-02,3.033006676792623924e-01,7.900000000000000355e-01,4.000000000000000222e-01
5.100000000000000089e-01,9.300000000000000488e-01,7.500000000000000000e-01,7.399999999999999911e-01,8.699999999999999956e-01,3.200000000000000067e-01,3.699999999999999956e-01,2.899999999999999800e-01,8.873940452256806610e-01,8.810598620946801240e-01,8.785658341975417507e-01,7.359049339583334515e-01,2.308103208255490035e-01,6.616536699559578960e-02,9.417107108120204018e-01,8.101148041990365867e-01,3.808758187225235736e-01,3.470991308325668823e-01,3.605876352964645370e-01,8.223014480172737006e-02,3.300000000000000155e-01,4.000000000000000222e-01
5.100000000000000089e-01,9.300000000000000488e-01,7.500000000000000000e-01,7.399999999999999911e-01,8.699999999999999956e-01,3.200000000000000067e-01,3.699999999999999956e-01,2.899999999999999800e-01,9.119947038661572192e-01,8.782351790483329257e-01,6.787858239479483968e-01,8.702696349263336906e-01,3.241170111247697050e-01,2.960401236333161101e-01,2.460979338636533897e-01,4.744671337897189423e-01,5.308857593986011647e-01,3.345677515770656973e-01,4.484895524305552300e-02,3.161463200687192887e-01,8.499999999999999778e-01,2.500000000000000000e-01
5.100000000000000089e-01,9.300000000000000488e-01,7.500000000000000000e-01,7.399999999999999911e-01,8.699999999999999956e-01,3.200000000000000067e-01,3.699999999999999956e-01,2.899999999999999800e-01,8.689955673233797917e-01,8.224006510760419886e-01,8.112291793231841686e-01,8.285559471073453697e-01,3.090363670186516143e-01,2.122699053577951078e-01,8.663582860394168916e-01,5.844469305788260183e-01,3.273882179807982018e-01,1.931735963729140360e-01,1.659952449561230281e-01,2.270784439436316915e-01,6.500000000000000222e-01,4.600000000000000200e-01
5.100000000000000089e-01,9.300000000000000488e-01,7.500000000000000000e-01,7.399999999999999911e-01,8.699999999999999956e-01,3.200000000000000067e-01,3.699999999999999956e-01,2.899999999999999800e-01,6.559710334062986981e-01,8.171663837855559498e-01,9.041252393811690657e-01,8.899174317412239521e-01,1.845947165566079740e-01,9.174419545173611024e-01,8.374487851700411767e-01,7.241075214266122773e-01,3.651961686303898530e-02,2.103076176473520076e-01,4.459779369135403737e-01,3.989004019559125869e-01,4.899999999999999911e-01,8.800000000000000044e-01
5.100000000000000089e-01,9.300000000000000488e-01,7.500000000000000000e-01,7.399999999999999911e-01,8.699999999999999956e-01,3.200000000000000067e-01,3.699999999999999956e-01,2.899999999999999800e-01,8.963079753269459493e-01,8.914108395995005152e-01,8.937663175553481887e-01,7.439999289478643751e-01,1.862712711864994430e-01,9.677225387483759378e-02,9.674598306740035403e-01,9.391896032306321640e-01,4.195085010833263794e-01,4.252606743381181498e-01,4.180795839955069870e-01,5.952525953789027796e-02,2.600000000000000089e-01,3.499999999999999778e-01
